X1,X2,Preference,Pair
"[0.999151093815747 0.184292588054833 0.37742249859944 0.284441656024402
 0.506732175 6.89807837986592 0.021131115365756 0.0664428429675774 0.7435
 0.8332]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"124.jpg,16.jpg"
"[0.999151093815747 0.184292588054833 0.37742249859944 0.284441656024402
 0.506732175 6.89807837986592 0.021131115365756 0.0664428429675774 0.7435
 0.8332]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"124.jpg,213.jpg"
"[0.999151093815747 0.184292588054833 0.37742249859944 0.284441656024402
 0.506732175 6.89807837986592 0.021131115365756 0.0664428429675774 0.7435
 0.8332]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"124.jpg,127.jpg"
"[0.287696725835586 0.0948123559984312 0.298832270785409 0.183985112380645
 0.139731138 6.70601243403319 0.0253398135854823 0.0875174780811844 0.8342
 0.8466]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"125.jpg,116.jpg"
"[0.287696725835586 0.0948123559984312 0.298832270785409 0.183985112380645
 0.139731138 6.70601243403319 0.0253398135854823 0.0875174780811844 0.8342
 0.8466]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"125.jpg,16.jpg"
"[0.287696725835586 0.0948123559984312 0.298832270785409 0.183985112380645
 0.139731138 6.70601243403319 0.0253398135854823 0.0875174780811844 0.8342
 0.8466]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"125.jpg,213.jpg"
"[0.287696725835586 0.0948123559984312 0.298832270785409 0.183985112380645
 0.139731138 6.70601243403319 0.0253398135854823 0.0875174780811844 0.8342
 0.8466]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"125.jpg,127.jpg"
"[0.149112859072784 0.127144913849334 0.3033609649822 0.15062287211824
 -1.225865709 6.26107749420096 0.0252511428652469 0.0467103154680865
 0.8661 0.9175]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"126.jpg,116.jpg"
"[0.149112859072784 0.127144913849334 0.3033609649822 0.15062287211824
 -1.225865709 6.26107749420096 0.0252511428652469 0.0467103154680865
 0.8661 0.9175]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",-1.0,"126.jpg,16.jpg"
"[0.149112859072784 0.127144913849334 0.3033609649822 0.15062287211824
 -1.225865709 6.26107749420096 0.0252511428652469 0.0467103154680865
 0.8661 0.9175]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"126.jpg,213.jpg"
"[0.149112859072784 0.127144913849334 0.3033609649822 0.15062287211824
 -1.225865709 6.26107749420096 0.0252511428652469 0.0467103154680865
 0.8661 0.9175]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"126.jpg,127.jpg"
"[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"127.jpg,116.jpg"
"[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"127.jpg,16.jpg"
"[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"127.jpg,213.jpg"
"[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"127.jpg,127.jpg"
"[0.342592560108539 0.139488482007103 0.451737132700106 0.163529055990087
 -0.395708604 7.06755518618899 0.0254018047364753 0.0772429869301913
 0.9147 0.939]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"128.jpg,116.jpg"
"[0.342592560108539 0.139488482007103 0.451737132700106 0.163529055990087
 -0.395708604 7.06755518618899 0.0254018047364753 0.0772429869301913
 0.9147 0.939]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"128.jpg,16.jpg"
"[0.342592560108539 0.139488482007103 0.451737132700106 0.163529055990087
 -0.395708604 7.06755518618899 0.0254018047364753 0.0772429869301913
 0.9147 0.939]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"128.jpg,213.jpg"
"[0.342592560108539 0.139488482007103 0.451737132700106 0.163529055990087
 -0.395708604 7.06755518618899 0.0254018047364753 0.0772429869301913
 0.9147 0.939]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"128.jpg,127.jpg"
"[0.254216736553183 0.132565405499086 0.442653369272237 0.217570515075638
 -0.232829848 6.81571236931901 0.0488699027803436 0.0504925972196564
 0.8353 0.9133]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"129.jpg,116.jpg"
"[0.254216736553183 0.132565405499086 0.442653369272237 0.217570515075638
 -0.232829848 6.81571236931901 0.0488699027803436 0.0504925972196564
 0.8353 0.9133]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"129.jpg,16.jpg"
"[0.254216736553183 0.132565405499086 0.442653369272237 0.217570515075638
 -0.232829848 6.81571236931901 0.0488699027803436 0.0504925972196564
 0.8353 0.9133]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"129.jpg,213.jpg"
"[0.254216736553183 0.132565405499086 0.442653369272237 0.217570515075638
 -0.232829848 6.81571236931901 0.0488699027803436 0.0504925972196564
 0.8353 0.9133]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"129.jpg,127.jpg"
"[0.510166874190502 0.181836208481019 0.501574265305144 0.2615709486368
 -0.102147537 7.84100924114916 0.0323748080903074 0.111947066909693 0.789
 0.781]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"130.jpg,116.jpg"
"[0.510166874190502 0.181836208481019 0.501574265305144 0.2615709486368
 -0.102147537 7.84100924114916 0.0323748080903074 0.111947066909693 0.789
 0.781]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"130.jpg,16.jpg"
"[0.510166874190502 0.181836208481019 0.501574265305144 0.2615709486368
 -0.102147537 7.84100924114916 0.0323748080903074 0.111947066909693 0.789
 0.781]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"130.jpg,213.jpg"
"[0.510166874190502 0.181836208481019 0.501574265305144 0.2615709486368
 -0.102147537 7.84100924114916 0.0323748080903074 0.111947066909693 0.789
 0.781]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"130.jpg,127.jpg"
"[0.317989832037013 0.13302181948324 0.27293405871019 0.198812016319033
 -0.1645242 6.89125475139738 0.0220635486018261 0.120559368064841 0.7847
 0.7728]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"131.jpg,116.jpg"
"[0.317989832037013 0.13302181948324 0.27293405871019 0.198812016319033
 -0.1645242 6.89125475139738 0.0220635486018261 0.120559368064841 0.7847
 0.7728]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",-1.0,"131.jpg,16.jpg"
"[0.317989832037013 0.13302181948324 0.27293405871019 0.198812016319033
 -0.1645242 6.89125475139738 0.0220635486018261 0.120559368064841 0.7847
 0.7728]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"131.jpg,213.jpg"
"[0.317989832037013 0.13302181948324 0.27293405871019 0.198812016319033
 -0.1645242 6.89125475139738 0.0220635486018261 0.120559368064841 0.7847
 0.7728]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"131.jpg,127.jpg"
"[1.11654564859898 0.24904891176132 0.333271215686275 0.26338349417151
 -0.282494992 7.34095881670999 0.0414171297833735 0.0746745368832932
 0.6305 0.7639]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"132.jpg,116.jpg"
"[1.11654564859898 0.24904891176132 0.333271215686275 0.26338349417151
 -0.282494992 7.34095881670999 0.0414171297833735 0.0746745368832932
 0.6305 0.7639]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"132.jpg,16.jpg"
"[1.11654564859898 0.24904891176132 0.333271215686275 0.26338349417151
 -0.282494992 7.34095881670999 0.0414171297833735 0.0746745368832932
 0.6305 0.7639]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"132.jpg,213.jpg"
"[1.11654564859898 0.24904891176132 0.333271215686275 0.26338349417151
 -0.282494992 7.34095881670999 0.0414171297833735 0.0746745368832932
 0.6305 0.7639]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"132.jpg,127.jpg"
"[0.526677820865374 0.192422437240612 0.412836842402667 0.222533186827331
 0.322491736 7.49316555062131 0.016623913405565 0.112974003261102 0.8281
 0.8801]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"133.jpg,116.jpg"
"[0.526677820865374 0.192422437240612 0.412836842402667 0.222533186827331
 0.322491736 7.49316555062131 0.016623913405565 0.112974003261102 0.8281
 0.8801]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"133.jpg,16.jpg"
"[0.526677820865374 0.192422437240612 0.412836842402667 0.222533186827331
 0.322491736 7.49316555062131 0.016623913405565 0.112974003261102 0.8281
 0.8801]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"133.jpg,213.jpg"
"[0.526677820865374 0.192422437240612 0.412836842402667 0.222533186827331
 0.322491736 7.49316555062131 0.016623913405565 0.112974003261102 0.8281
 0.8801]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"133.jpg,127.jpg"
"[0.47463195479414 0.227460134376484 0.515680803099683 0.212544519593461
 -0.618404838 7.52610232527515 0.0269126730118102 0.10520920198819 0.8638
 0.9392]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"134.jpg,116.jpg"
"[0.47463195479414 0.227460134376484 0.515680803099683 0.212544519593461
 -0.618404838 7.52610232527515 0.0269126730118102 0.10520920198819 0.8638
 0.9392]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"134.jpg,16.jpg"
"[0.47463195479414 0.227460134376484 0.515680803099683 0.212544519593461
 -0.618404838 7.52610232527515 0.0269126730118102 0.10520920198819 0.8638
 0.9392]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"134.jpg,213.jpg"
"[0.47463195479414 0.227460134376484 0.515680803099683 0.212544519593461
 -0.618404838 7.52610232527515 0.0269126730118102 0.10520920198819 0.8638
 0.9392]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"134.jpg,127.jpg"
"[0.354006856035589 0.232046364237315 0.293940415224913 0.210511932672105
 0.288537015 7.18113448613033 0.0471755028086746 0.0811234555246587 0.7152
 0.6657]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"135.jpg,116.jpg"
"[0.354006856035589 0.232046364237315 0.293940415224913 0.210511932672105
 0.288537015 7.18113448613033 0.0471755028086746 0.0811234555246587 0.7152
 0.6657]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"135.jpg,16.jpg"
"[0.354006856035589 0.232046364237315 0.293940415224913 0.210511932672105
 0.288537015 7.18113448613033 0.0471755028086746 0.0811234555246587 0.7152
 0.6657]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"135.jpg,213.jpg"
"[0.354006856035589 0.232046364237315 0.293940415224913 0.210511932672105
 0.288537015 7.18113448613033 0.0471755028086746 0.0811234555246587 0.7152
 0.6657]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"135.jpg,127.jpg"
"[0.890715105049835 0.198177299640231 0.319738887963118 0.194609510980935
 0.910620935 7.12899582440132 0.0285829531898913 0.0752607968101087 0.775
 0.8759]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"136.jpg,116.jpg"
"[0.890715105049835 0.198177299640231 0.319738887963118 0.194609510980935
 0.910620935 7.12899582440132 0.0285829531898913 0.0752607968101087 0.775
 0.8759]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"136.jpg,16.jpg"
"[0.890715105049835 0.198177299640231 0.319738887963118 0.194609510980935
 0.910620935 7.12899582440132 0.0285829531898913 0.0752607968101087 0.775
 0.8759]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"136.jpg,213.jpg"
"[0.890715105049835 0.198177299640231 0.319738887963118 0.194609510980935
 0.910620935 7.12899582440132 0.0285829531898913 0.0752607968101087 0.775
 0.8759]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"136.jpg,127.jpg"
"[1.68812226024452 0.230751860998254 0.572412000674195 0.163840342790684
 0.907334955 7.17587738861179 0.0816077681195523 0.0574359818804477 0.8366
 0.8725]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"137.jpg,116.jpg"
"[1.68812226024452 0.230751860998254 0.572412000674195 0.163840342790684
 0.907334955 7.17587738861179 0.0816077681195523 0.0574359818804477 0.8366
 0.8725]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"137.jpg,16.jpg"
"[1.68812226024452 0.230751860998254 0.572412000674195 0.163840342790684
 0.907334955 7.17587738861179 0.0816077681195523 0.0574359818804477 0.8366
 0.8725]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"137.jpg,213.jpg"
